"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",19,10,23,0.248896713804632,0.251426171937273,12.5
"random",19,50,27,0.154167550735821,0.146539544430304,16.5
"random",19,150,22,0.0819803174734355,0.0718534439322341,25.3
"random",19,350,19,0.0567076885782881,0.0474458345789797,37.2
"random",19,650,20,0.0585289540278922,0.0493400795488748,55.6
"random",19,1000,20,0.068966625013226,0.0578442788652825,74.6
"random",19,1300,20,0.0712953140184362,0.0588840517042602,93.5
