"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",15,10,22,0.307650949176529,0.315815285140111,14.2
"random",15,50,31,0.182197502338357,0.178799961969832,16.6
"random",15,150,22,0.0767380422947227,0.0681100462587934,25
"random",15,350,21,0.0672838668696996,0.0566099578897211,37.9
"random",15,650,21,0.0632766754250457,0.0530707515913503,55.2
"random",15,1000,19,0.0650839296274867,0.0547147246859695,76
"random",15,1300,19,0.0772025371562872,0.0644635656063937,96.3
