"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",85,10,25,0.211442200854891,0.208930330175939,11.7
"random",85,50,27,0.117037176426368,0.108023437050656,15.1
"random",85,150,21,0.067024972157026,0.0580037024712058,23.2
"random",85,350,22,0.0607743714149238,0.0509032187057839,34.9
"random",85,650,21,0.0655346340688355,0.0549158913521758,51.6
"random",85,1000,22,0.0694539004308614,0.0580735883366476,70.4
"random",85,1300,20,0.0698950526053687,0.0580181651444332,87
