"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",93,10,23,0.290024738107617,0.299580505184456,14.3
"random",93,50,29,0.182046752051837,0.178104453201668,16.9
"random",93,150,19,0.0922354883570424,0.080152247850865,25.1
"random",93,350,18,0.0681516066026703,0.0568824766509138,37.2
"random",93,650,18,0.061905549482135,0.0518684970720934,56.2
"random",93,1000,21,0.0706948978233566,0.0582070300304862,75
"random",93,1300,20,0.0740455557048317,0.0612985200934337,92.2
