"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",62,10,21,0.239990172314475,0.24160802534012,16.7
"random",62,50,26,0.169012914144897,0.161264844580109,21.7
"random",62,150,21,0.0814478663354526,0.0697974073440266,31.8
"random",62,350,19,0.0616867929039776,0.0511687534656091,45.7
"random",62,650,17,0.0754844474794537,0.0627290203699793,68
"random",62,1000,18,0.0759399229010796,0.0629183956471878,93.9
"random",62,1300,20,0.0752786314051945,0.0618360050024826,112.4
