"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",35,10,32,0.129932089942227,0.12588944004044,9.3
"random",35,50,33,0.149321773127728,0.143195365375033,13.7
"random",35,150,21,0.0730592236676074,0.062966706909875,19.8
"random",35,350,18,0.0594051366863041,0.0495593111159456,34.2
"random",35,650,20,0.070928277721011,0.0589045038852107,54.2
"random",35,1000,18,0.0629017056978583,0.0516810861574877,73.7
"random",35,1300,19,0.0648461127322826,0.0536249908353362,90.5
