"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",33,10,28,0.227339282060044,0.228892042796482,10.3
"random",33,50,29,0.17855669538908,0.17390918287719,14
"random",33,150,20,0.086620065749989,0.0766076033801135,20.1
"random",33,350,20,0.0726593556185193,0.0611501932842703,33.7
"random",33,650,21,0.060293602844782,0.0500539475031026,51.2
"random",33,1000,19,0.0750806068516218,0.0624722591766607,74.7
"random",33,1300,23,0.0767310653553389,0.0638112107821162,90.5
