"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",50,10,24,0.254547405835199,0.257249785021665,12.2
"random",50,50,28,0.155588181201794,0.150824560481274,14.5
"random",50,150,26,0.109079391899025,0.0978637072868286,23
"random",50,350,19,0.0701296242352088,0.0580261844002469,37.5
"random",50,650,18,0.0620087435351378,0.051382797326259,54.7
"random",50,1000,21,0.0662163296072927,0.0553218842407321,73.2
"random",50,1300,21,0.0617972386991344,0.0512430935277032,89
