"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",29,10,25,0.193399735144233,0.19009917545363,13.6
"random",29,50,29,0.147136494258673,0.140047769584286,15.5
"random",29,150,24,0.0840646360388941,0.0732568040077186,23.8
"random",29,350,21,0.0590154792819176,0.0495937042597173,37.6
"random",29,650,21,0.0631056561353611,0.0533562667966488,53.1
"random",29,1000,18,0.0599163493550053,0.0502139178574346,73.5
"random",29,1300,19,0.0628132252183261,0.0524449331270314,90.1
