"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",63,10,23,0.245140162897495,0.251387478519887,16.1
"random",63,50,30,0.173833060584901,0.166210045764184,22.9
"random",63,150,21,0.0925207262757525,0.0819031619065851,32.2
"random",63,350,21,0.0747752592580957,0.0622827981132702,46.1
"random",63,650,21,0.0649556783262061,0.0539737300723938,67.5
"random",63,1000,20,0.0716225224612593,0.0591264324970903,92.4
"random",63,1300,21,0.0686962362470105,0.0568660966310392,113.7
