"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",72,10,25,0.253138866714431,0.259214041452142,13
"random",72,50,33,0.174283405207522,0.172214196363832,16.9
"random",72,150,23,0.0824609649899698,0.0721666315524077,23.4
"random",72,350,21,0.0583082713367861,0.0491185164939047,36.9
"random",72,650,20,0.0672485728261285,0.0558296071162972,54.5
"random",72,1000,19,0.0657917988778386,0.0543567774856586,77
"random",72,1300,19,0.0671151004304106,0.0559007365367714,93.5
