"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",80,10,25,0.233843455660775,0.23277818207006,12.2
"random",80,50,28,0.173869484934796,0.166375725582573,17.3
"random",80,150,19,0.0888232177674551,0.0785782016165921,24.7
"random",80,350,17,0.0809233613454717,0.0672268318729008,36.4
"random",80,650,21,0.063247398875973,0.053839651932282,53.1
"random",80,1000,19,0.0735793993707796,0.0613163386386307,72.8
"random",80,1300,20,0.0730294061931305,0.0605608107252391,88.2
