"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",31,10,25,0.246770745628261,0.250115663965749,12.7
"random",31,50,28,0.150904850316135,0.145315597886285,16.1
"random",31,150,21,0.0857829416872791,0.0745852433877603,24.2
"random",31,350,20,0.0628164423911335,0.0526516160839856,35.9
"random",31,650,20,0.0666761877965141,0.0551208871829104,55.7
"random",31,1000,20,0.0693336101987853,0.0575461726850852,77.6
"random",31,1300,21,0.0724687777033504,0.0601590557146286,91.9
