"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",82,10,22,0.228845009638538,0.234713281988236,10.4
"random",82,50,28,0.170937168780624,0.164420895832735,13.7
"random",82,150,21,0.0733631796150398,0.0641739624817665,21.2
"random",82,350,20,0.0517312888513472,0.0434073229259904,29.7
"random",82,650,19,0.0564945061480993,0.0467673341660604,44.9
"random",82,1000,19,0.0603662110434867,0.0503763900379832,59.9
"random",82,1300,20,0.0652183314234077,0.0541765029703138,74.8
