"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",14,10,26,0.27500411465552,0.278563404119694,13.1
"random",14,50,26,0.159383282363323,0.15355025274052,16.8
"random",14,150,20,0.073641147509535,0.0629002747468086,25.2
"random",14,350,18,0.0587037668229135,0.0486075864962852,38.2
"random",14,650,18,0.0586277778736202,0.0484898483850086,56.1
"random",14,1000,20,0.0714875458126865,0.0597419741348465,77.2
"random",14,1300,18,0.0722449457929207,0.0591983652548016,96.7
