"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",52,10,27,0.245298536702037,0.253016619775224,10.9
"random",52,50,33,0.203878086480158,0.208586209093032,14.6
"random",52,150,23,0.120340437340384,0.108873725852749,20.4
"random",52,350,18,0.0739136093135156,0.0615621920937813,39.3
"random",52,650,21,0.056609773669556,0.0465058157095859,53.2
"random",52,1000,22,0.0722751900306769,0.0587080211054257,74.2
"random",52,1300,20,0.069352710226221,0.057722094059113,90.4
