"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",40,10,26,0.302863447535678,0.311536959560919,10.7
"random",40,50,26,0.164828947667047,0.160493612122676,13.9
"random",40,150,23,0.0771784507601032,0.0680900350153899,19.5
"random",40,350,22,0.055606237632618,0.0473149176433474,30.6
"random",40,650,21,0.0578529328915008,0.0483299853575694,43.7
"random",40,1000,20,0.0620202564042857,0.0517941238211183,60.1
"random",40,1300,21,0.0613864284245257,0.0506273324526982,72.9
