"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",81,10,24,0.27480912610161,0.278799666621538,11.1
"random",81,50,28,0.128558146000913,0.117770297118883,12.9
"random",81,150,20,0.0814721619541677,0.070873448620379,19.2
"random",81,350,21,0.0594318136250835,0.0491516310619278,30.7
"random",81,650,23,0.0643681963605176,0.0547260955058055,44.8
"random",81,1000,21,0.0705555178674073,0.0581173393596955,60.5
"random",81,1300,21,0.0799807500888299,0.0659905466111905,76.2
