"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",97,10,27,0.226839321770234,0.228051994912456,12.6
"random",97,50,33,0.197924567381724,0.196425391590547,17.3
"random",97,150,24,0.0906167652171539,0.0786148778820548,24.3
"random",97,350,19,0.0745945233807442,0.0629675954961726,37.7
"random",97,650,18,0.0746422444119308,0.0614393951772021,59.4
"random",97,1000,20,0.0694607906961763,0.0572435453951847,77.2
"random",97,1300,21,0.0833803749483697,0.0694435472375635,95.5
