"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",56,10,21,0.238502167035655,0.241856016230623,12.5
"random",56,50,32,0.178846548424098,0.173229131803146,17
"random",56,150,21,0.0796640698440844,0.0686726670420184,25.7
"random",56,350,21,0.071220078080159,0.0608289997971595,40.1
"random",56,650,21,0.0731815530283466,0.0612385759296916,55.2
"random",56,1000,21,0.0717873760443812,0.060118469707755,75.2
"random",56,1300,19,0.0709065210265956,0.058446091454608,90.9
