"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",30,10,24,0.296123820050585,0.300355362888847,12.7
"random",30,50,28,0.147692864416718,0.140540270186907,16.3
"random",30,150,20,0.0953523158842546,0.0845616971780544,25.9
"random",30,350,18,0.0636224709092231,0.0528956429598878,39.9
"random",30,650,19,0.0713151902749988,0.0588133673447146,55.2
"random",30,1000,20,0.0677547513405393,0.0560339590046103,74.7
"random",30,1300,22,0.0664737180659328,0.0553522118752718,91
