"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",21,10,22,0.267789674358077,0.270025946165115,13.1
"random",21,50,27,0.167027130314382,0.161939952036751,17.2
"random",21,150,22,0.096893310906618,0.0852502695021231,24.7
"random",21,350,18,0.0665416123322474,0.0551662521377616,39
"random",21,650,20,0.0608563440001338,0.0509190004907333,54.8
"random",21,1000,16,0.0660606592917717,0.0539964482541779,77
"random",21,1300,22,0.0709541264963878,0.0575000810177068,92.5
