"arm","draw","depth","domains","elsa_d50","elsa_d100","seconds"
"random",55,10,20,0.21779530130055,0.215371402149958,12.5
"random",55,50,32,0.167331941852285,0.16018575675471,16.8
"random",55,150,21,0.0803385513440327,0.0703846789510613,27.1
"random",55,350,19,0.0630239754914308,0.0524472567987388,37.8
"random",55,650,20,0.060880621878024,0.050985698416413,55.4
"random",55,1000,19,0.0709660841912981,0.0589323197608352,75.8
"random",55,1300,21,0.074772194317562,0.0615522075516505,89.7
