"mechanism","rho_true","rho_null","spearman_true","spearman_null"
"COL2A1-ITGA2",-0.0291344410238227,-0.0557365699552263,0.106005011218715,-0.0802060558414518
"COL2A1-ITGA2B",-0.0451026598766531,-0.0159633911952505,-0.0658898088760318,0.151528582883918
"COL2A1-ITGB1",-0.0309375758364405,-0.0880194592486393,0.232996391538342,0.178146495740089
"COL2A1-MAG",-0.0247235160233041,-0.0238363479810734,0.0846874811104844,0.155821190181119
"COL3A1-DDR1",0.1176402278838,0.408806520771896,0.350109291311723,0.655298433320765
"COL3A1-DDR2",0.509651741253794,0.0713057384575158,0.737587759676222,0.429055342552312
"COL3A1-ITGA2",0.12231757380506,0.113373986173885,0.4309524071482,0.336302062712099
"COL3A1-ITGB1",0.470973298242209,-0.161202689325685,0.678258430239572,0.073700584229416
"COL3A1-MAG",0.030278324297346,0.088977291641667,0.2900731165743,0.354451754670218
"COL4A1-CD47",0.0536028553024478,0.593132161565571,0.122213964495537,0.699557671273128
"COL4A1-CD93",0.402051294789048,0.0811625903923344,0.644438512955587,0.296549374180831
"COL4A1-ITGA1",0.318819210172169,-0.130772929014138,0.544121808861582,0.180188334094498
"COL4A1-ITGA2",0.191451894792947,0.00304254267213187,0.510616003601275,0.318176531377594
"COL4A1-ITGAV",0.288310658980346,0.126792546795434,0.526813395443397,0.330031071363951
"COL4A1-ITGB1",0.592231896188796,0.19141233374037,0.737202787779431,0.36338500382112
"COL4A1-ITGB8",0.048410482738069,0.1537128994227,0.330229755435251,0.333937508210422
"COL4A2-CD93",0.360860340693294,0.197392172714935,0.622594988085769,0.444884666385469
"COL4A3-CD47",0.0346350985497781,0.0936129757001268,0.299837069510911,0.442056060210825
"COL4A3-CD93",0.0601523996740162,0.0467745487404079,0.425776238891795,0.325235897282211
"COL4A3-ITGA1",0.0585503667868156,0.0727474388443721,0.417587144219462,0.38924633506056
"COL4A3-ITGA2",0.0321872832704914,0.00218245612505567,0.551848842453122,0.527303324955956
"COL4A3-ITGAV",0.0634665314023339,0.0467745487404079,0.51465955069738,0.325235897282211
"COL4A3-ITGB1",0.123712866021059,0.0505683523483258,0.492185419862814,0.599706069807257
"COL4A4-CD47",0.0157077877800003,0.0643238854562876,0.253816575148796,0.492527295275928
"COL4A4-CD93",0.068872480713939,0.0279921460376868,0.432913113622653,0.427906517231996
"COL4A4-ITGA1",0.0600341664679887,0.0660922037834065,0.438540896047,0.488828131849655
"COL4A4-ITGA2",0.0344863296365054,-0.0185108872221544,0.515132209960255,0.255396427485907
"COL4A4-ITGAV",0.076356376899822,0.0357905001445586,0.481935626286659,0.420268503903674
"COL4A4-ITGB1",0.142216366052261,0.0596303279229101,0.543685198575092,0.440596071170431
"COL4A5-CD47",0.0173690740655699,-0.0105487687798943,0.134763296525481,0.333461971123464
"COL4A5-CD93",0.123242720375376,0.0578175219591848,0.460934916132243,0.356391244125977
"COL4A5-ITGA1",0.139984725725523,0.160719792612184,0.457636016196776,0.4764840261557
"COL4A5-ITGA2",0.0610538744830034,0.025971542581718,0.410032372404691,0.374309665656353
"COL4A5-ITGAV",0.123925487781045,0.00915750572274845,0.445324141314886,0.1923175070494
"COL4A5-ITGB1",0.223897446608312,0.141857066396665,0.520533914263193,0.452171197334573
"COL4A6-CD47",0.0192686657637358,0.0757178222795029,0.141214453532065,0.465955639189056
"COL4A6-CD93",0.121733822658258,0.0393746621518793,0.502413991029288,0.347622878334444
"COL4A6-ITGA1",0.1208686659112,-0.0453146153520617,0.447737673039667,0.225667897512936
"COL4A6-ITGA2",0.0639321609274751,0.0958298884542743,0.462620925940381,0.419660789256667
"COL4A6-ITGAV",0.124178742398959,0.00389022912063411,0.475748725577689,0.322864661409108
"COL4A6-ITGB1",0.225420176833487,0.197558890414274,0.562130723971973,0.50368127546266
"COL5A1-ITGA1",0.117806438843656,-0.126015134564127,0.396717987280989,0.146852650446186
"COL5A1-ITGB1",0.477537436076508,0.231526761254813,0.669755229544244,0.388427696537501
"COL5A1-SDC3",0.028988002243807,0.195335123197072,0.18838629743389,0.339980440593963
"COL5A2-DDR1",0.0850366050037035,0.107154718047205,0.320147539170678,0.327252408447915
"COL5A2-ITGA1",0.114548299419666,-0.123358825782789,0.421148929876529,0.152572056287146
"COL5A2-ITGB1",0.442261351371994,0.069848444440346,0.668472382239433,0.240226851843531
"COL5A3-SDC3",-0.00403598014789111,0.131955130579638,0.281748133081785,0.454056730330535
"COL6A1-ITGA1",0.135126214272355,0.226255123684841,0.398872587541573,0.423297412374473
"COL6A1-ITGA2",0.108634434946237,0.0573112127931477,0.407864623683459,0.214392706416375
"COL6A1-ITGA6",0.119994646996402,0.46787928725589,0.340640679953838,0.665924584538805
"COL6A1-ITGB1",0.453510073877728,0.175159762921491,0.657349773838592,0.471611764934792
"COL6A2-ITGA1",0.14802849385069,0.247864825539983,0.398859136118476,0.488126451608061
"COL6A2-ITGA2",0.115383894190726,0.312150301402435,0.418465134463364,0.551873862974779
"COL6A2-ITGB1",0.482102375811201,-0.020843860558317,0.660978882627529,0.131853359741704
"COL6A3-ITGA1",0.111834786005409,0.119637545633895,0.341667999427593,0.312178426978871
"COL6A3-ITGA2",0.120724557339284,0.0447892706309588,0.389652469480369,0.272283347696823
"COL6A3-ITGB1",0.474612170138289,0.0631164058081671,0.635739189368981,0.0303906023096356
"COL7A1-ITGA2",0.136924446596454,0.203915544513861,0.61697533281437,0.593429120864654
"COL7A1-ITGB1",0.425005658929391,0.206699666653735,0.546629145777217,0.551418870232641
"COL8A1-ITGA1",0.135379019807356,-0.0148033049114603,0.219578707005522,0.28369984738053
"COL8A1-ITGA2",0.07431563481709,-0.0331762494776513,0.202207666556748,0.139376462453106
"COL9A1-MAG",-0.0235248016004534,-0.0228360338715504,0.101537670803595,0.130882738301715
"COL9A2-MAG",-0.0157699900300362,-0.0283228590982767,0.0622712821965779,0.106581778945103
"COL9A3-MAG",-0.0188281197714574,-0.0238496683986293,0.113573268121581,0.116236657343545
"COLQ-MUSK",0.334376775396317,0.16007883209757,0.524110181417323,0.443019364366096
"CP-SLC40A1",0.0920304916878665,0.0184820178100813,0.218639614084014,0.0175263815605192
"CSF1-CSF1R",0.0957817398531183,0.0735969314390872,0.408463198205055,0.331037904495163
"CTF1-IL6ST",0.10849958615861,0.0746419653348988,0.462039859719904,0.327360016926227
"CTF1-LIFR",0.10195321239783,0.0823334869200202,0.46297307294864,0.467871221626346
"CTGF-ERBB4",0.031823865170974,0.0201427376089089,0.218001091390989,0.15497439634054
"CTGF-ITGA5",0.146783242755239,-0.0203438293938725,0.452713950958498,0.124682740300054
"CTGF-ITGAM",-0.000516588864222567,0.00753729115043627,0.171624712854247,0.275379176032992
"CTGF-ITGB2",-0.0554508384338008,0.0474461837940352,-0.0474993082523317,0.279236511590587
"CTGF-LRP1",0.210025668985108,0.0015120479688814,0.378013370967248,0.252333977205091
"CTGF-LRP6",0.217198621245843,-0.0150057642236672,0.450009248572613,0.198227961336933
"CTGF-NTRK1",0.108001690750294,0.11078735336739,0.284794914868495,0.289783883367682
"CTHRC1-FZD3",0.00588139353374728,0.183457380615776,0.286232893150549,0.494374890114801
"CTHRC1-FZD5",0.0106929569600054,0.0297536122170275,0.188931084915806,0.29063974576995
"CTHRC1-FZD6",0.103269312756458,0.0998860893068119,0.329599781967319,0.330326732077406
"CUBN-LRP2",-0.00572270200750618,0.0177751480900377,0.458651033684395,0.467902831695805
"CX3CL1-CX3CR1",0.0103057857023424,-0.00318847848025898,0.396241819048378,0.269514372004061
"CXCL12-ACKR3",0.186826396723184,-0.166973104441566,0.347693204929223,-0.102253906391136
"CXCL12-CCR4",0.192278315097578,0.193854989813501,0.283455919394962,0.286339353982068
"CXCL12-CXCR4",0.195915319136925,0.103506287927997,0.288012957251271,0.270637911878276
"CXCL12-ITGB1",0.328298982757963,0.0647727094146233,0.536913891708225,0.412088678604592
"CXCL12-SDC4",0.0393245157191033,-0.106913484047929,0.233791418673337,0.0335752336240872
"CXCL13-ACKR4",0.018237789004373,-0.0668223977269417,0.304473802895785,-0.105166475730219
"CXCL13-CXCR5",0.0812077996399441,-0.0216687968064143,0.392284704479256,0.0595026834680854
"CXCL13-HTR2A",-0.0086824782717223,-0.000838798729315446,0.265441621554022,0.269434318317552
"CYR61-CAV1",0.129896657844744,0.00662242816764126,0.443816847825856,0.238436155604195
"CYR61-ITGA5",0.128968274201817,-0.0355974815431207,0.467402010170485,0.263847141883251
"CYR61-ITGAM",-0.0112238860394812,0.0292846560702407,0.244317011312713,0.335901004951834
"CYR61-ITGAV",0.100328613366659,0.119792107552113,0.413320019895216,0.419607889515123
"CYR61-ITGB2",-0.033583487303108,0.10350412179768,0.0493468231836036,0.366024592345735
"CYR61-ITGB3",-0.00163501805722805,-0.0178720410014561,0.216759331871856,0.191392231606293
"CYR61-ITGB5",0.114093666517738,0.0414653919059585,0.418487617269725,0.341507052994719
"DCN-EGFR",0.217569447305068,0.101261902432298,0.430381954042895,0.389443090158484
"DCN-ERBB4",-0.0777312111792465,0.119183348261542,0.104369104252253,0.261784454564542
"DCN-MET",0.0530373127629998,0.082271834731895,0.243740090738578,0.280017276275629
"DHH-BOC",0.0163779885685964,0.0216698595190117,0.423624327651925,0.438050704683735
"DHH-CDON",0.0228705064805384,-0.00559934888947956,0.388716011668333,0.370004409205286
"DHH-HHIP",0.014076393678242,0.0100288063279127,0.344727816227977,0.452815008486868
"DHH-PTCH1",0.00306449781429564,0.00996614983057284,0.379655692431443,0.402284918803107
"DHH-PTCH2",0.0195327453184667,-0.0110999771976986,0.596451554050509,0.42773492088172
"DKK1-KREMEN1",0.297267699597037,0.174627696595839,0.585446943025582,0.497841770266493
"DKK1-KREMEN2",0.127860501243709,0.178691262389273,0.692152339449247,0.367787017107332
"DKK1-LRP5",0.264561447243457,0.193505307390703,0.591407964820927,0.463908090748385
"DKK1-LRP6",0.363072673073586,0.307585430595604,0.557730621875569,0.416664263134801
"DKK2-KREMEN2",0.0309513670653511,0.0521110330700923,0.34357026251484,0.444180109316607
"DKK2-LRP6",0.16963125691144,-0.00171341581344013,0.454268643129209,0.295268504179846
"DLK1-NOTCH1",0.166619134934669,0.165935239694419,0.311326237994679,0.384091384444832
"DLK1-NOTCH2",0.230207531066446,0.180731688557231,0.438342052871922,0.451280458800256
"DLK1-NOTCH3",0.214651330610908,-0.072280058784184,0.325952452225692,0.128679999942062
"DLK1-NOTCH4",0.0604426152014998,0.011025911462228,0.156967215527148,0.185111102562408
"DLK2-NOTCH1",0.0240766097280154,0.0524021329756941,0.429814600513836,0.498389475668988
"DLL1-NOTCH1",0.0599044674504079,0.0578583347147297,0.465623042181964,0.442812344335294
"DLL1-NOTCH2",0.0215174903199191,0.038735357775724,0.407100178758796,0.620369888663497
"DLL1-NOTCH3",0.0759492498000344,0.0732710503910385,0.55570960377176,0.551613822595469
"DLL1-NOTCH4",0.0570026261726317,0.0357966192835678,0.564703478116198,0.511932066560664
"DLL3-NOTCH1",-0.0280604595112169,-0.014512940138549,0.224400161460082,0.312926495146569
"DLL3-NOTCH2",-0.0398019810317749,-0.0724454113945248,0.187277411833933,0.115621776709044
"DLL3-NOTCH3",-0.00659827724376431,0.133758817404377,0.27795031984426,0.414822890859205
"DLL3-NOTCH4",0.0810271463788829,0.148426110062278,0.404813613048541,0.493042734293759
"DLL4-NOTCH1",0.145965483451774,-0.0169545718364066,0.482717384862691,0.306779118030511
"DLL4-NOTCH2",0.013548806122113,-0.0375242533231495,0.392923938063042,-0.0192665936468441
"DLL4-NOTCH3",0.0794556611185648,0.0641412065022908,0.5208963691158,0.512855888888157
"DLL4-NOTCH4",0.0224396601571322,-0.00308532367467402,0.518818199570623,0.360922759434456
"DSCAM-DCC",0.596819086527282,0.0235107466810202,0.484698589828525,0.216902700562555
"DUSP18-CD151",0.0939357354603275,0.0218511062261155,0.45196800527237,0.49315407617376
"DUSP18-ITGA1",0.0395110077450268,0.0609040072307207,0.347838938689794,0.594831808168049
"DUSP18-ITGA2",0.031205120876124,0.0413572105065588,0.522367045424075,0.470820903017145
"DUSP18-ITGA3",0.0484157684966974,0.0756240185780923,0.536417893008584,0.343047295910516
"DUSP18-ITGA6",0.115822618290125,0.1087103418049,0.487026995847218,0.489013567746151
"DUSP18-ITGA7",0.0200860818060301,0.0763585985072227,0.364717189290547,0.388305034339778
"DUSP18-ITGB1",0.106935433726839,0.129822242504646,0.445323245674238,0.702416254390693
"DUSP18-ITGB4",0.0352610915485064,0.101422770849416,0.532549832117108,0.533226514116516
"EBI3-IL6ST",0.0183843688872917,0.22379241139476,0.32966434082654,0.461354467574147
"ECM1-CACHD1",0.0410703861849273,0.0577253884746393,0.371114732676433,0.414739025239828
"EDA-EDA2R",0.0506685077974713,0.149657360663505,0.525936798770503,0.497572780499368
"EDIL3-ITGAV",-0.00661603250153542,0.463116112471826,0.23704899074461,0.455799963580724
"EDIL3-ITGB5",-0.0612322301140312,0.000152465121974745,0.120164084817949,0.240706840851296
"EDN1-EDNRA",0.0532196334419749,0.015252498672111,0.418993879661689,0.520023765197122
"EDN1-EDNRB",0.0539745734403821,0.0182373456799406,0.453082742046663,0.442161477825455
"EDN1-KEL",-0.0275342821872194,0.0190375036606022,-0.0518997270337615,0.551442866446149
"EDN3-EDNRA",0.140160615894087,0.0155009476541017,0.4901847375731,0.559558688798847
"EDN3-EDNRB",0.080614583153801,0.12656181075141,0.420809884103838,0.512431468565727
"EDN3-KEL",-0.100638232173769,0.072939815172305,-0.121992328921473,0.476932312578075
"EFEMP1-EGFR",0.133090735012884,-0.00217011764225417,0.387581233262922,0.328041690475028
"EFEMP2-AQP1",0.24858719343062,0.189271438688522,0.285730517434057,0.420823386881965
"EFEMP2-LINGO1",-0.0938076321816454,0.117590589217809,0.326005222848437,0.312321526088095
"EFEMP2-PLSCR4",0.136115561288692,0.0131280552737555,0.445408665185061,0.326703758787568
"EFNA1-EPHA1",0.0745890844219501,0.232923945509541,0.432654087668014,0.484086309562485
"EFNA1-EPHA3",0.0818919590367623,0.0910977978563269,0.364876031280768,0.38083279112003
"EFNA1-EPHA4",0.00693911620389386,0.145107877924204,0.310465468135873,0.405693628749205
"EFNA1-EPHA5",-0.0207811004765686,0.122666965744131,0.277570764467276,0.406565919062057
"EFNA1-EPHA6",-0.0268928179173935,0.159304195161945,0.280435275292633,0.449763204894734
"EFNA1-EPHA7",0.0741866292552876,0.0418447498161778,0.363020453969648,0.217338916795563
"EFNA1-EPHA8",-0.00690337885599804,0.104270458004788,0.205226335206184,0.401603918361044
"EFNA1-EPHB1",-0.0372497379184513,-0.030435066060646,0.182632466526652,0.251357667455809
"EFNA1-EPHB6",0.0227374344444602,0.000601655136480678,0.401741039217869,0.311804325040676
"EFNA2-EPHA1",0.0483315298334422,0.0372953676923283,0.477621261693568,0.444662457650957
"EFNA2-EPHA3",0.075028376320122,0.0446920113999823,0.459259803050566,0.534165659346171
"EFNA2-EPHA4",0.154994826748564,0.0167419595005683,0.534584887141739,0.479163412460529
"EFNA2-EPHA5",0.132355639728996,0.0554047787030816,0.490377845327141,0.5532400572301
"EFNA2-EPHA6",0.0866433191608203,-0.101177867505292,0.507571980937919,-0.0507407748993662
"EFNA2-EPHA7",0.11501902737423,0.112334240384485,0.503985413634708,0.313778794549741
"EFNA2-EPHA8",0.0575021353694166,0.043671065437744,0.416208434633217,0.451458312849449
"EFNA3-EPHA1",-0.016631815000881,0.643184047898258,0.254175809806587,0.664482420719421
"EFNA3-EPHA3",-0.000635169981782236,-0.0433493004484077,0.291167303694717,0.279964800745282
"EFNA3-EPHA4",0.532796826285307,0.197317744859052,0.599757234898139,0.491396819761511
"EFNA3-EPHA5",0.569321837496298,0.144660029551929,0.600170169893288,0.439477758448021
"EFNA3-EPHA6",0.45521579999617,-0.121581373398611,0.556686562341707,-0.0187845636449931
"EFNA3-EPHA7",0.174676348651987,0.643184047898258,0.43373183981344,0.664482420719421
"EFNA3-EPHA8",0.144330126446159,0.210969977181818,0.552359532796617,0.437589388032392
"EFNA3-EPHB1",0.599840650404145,0.0865698487526922,0.581173711120535,0.386260500182907
"EFNA3-EPHB6",0.198908662974904,0.213984923048872,0.561612156709941,0.495153820142808
"EFNA4-EPHA1",0.0870843781703981,0.16714327090341,0.502269799922793,0.515351513284885
"EFNA4-EPHA3",0.13192916396986,0.0786739317683076,0.461774219018555,0.410313176928319
"EFNA4-EPHA4",0.0507457895617053,0.0975528527267923,0.417576537397189,0.449080210241243
"EFNA4-EPHA5",0.0110280935593224,0.116316446406195,0.40812262322162,0.479088651871888
"EFNA4-EPHA6",-0.00411740483860755,-0.0204355827620353,0.35572810821694,0.361541085024128
"EFNA4-EPHA7",0.128072445352581,-0.0214157117668752,0.465846354925353,0.213944022181984
"EFNA4-EPHA8",0.0388736425242916,0.0676201527799309,0.297593229526936,0.39210594131058
"EFNA5-EPHA1",0.0642428291801524,0.0774936450355661,0.396464332728725,0.360008355909434
"EFNA5-EPHA3",0.114022140582525,0.101073423983763,0.391693109966319,0.431679383081228
"EFNA5-EPHA4",0.115969094927503,0.234997553812792,0.426059467147789,0.422751027333155
"EFNA5-EPHA5",0.0487193687389168,0.0900571336668278,0.375684575730303,0.350013828024827
"EFNA5-EPHA6",0.043011426258629,0.0490191966546593,0.390855875757525,0.330990722472335
"EFNA5-EPHA7",0.125852488251093,0.0796030392301029,0.420170474087416,0.403104897538958
"EFNA5-EPHA8",0.0333001861425418,0.055935013711013,0.27393606629326,0.286934063106753
"EFNA5-EPHB1",0.0623459989507186,0.116821655872395,0.303919588873117,0.443618665793701
"EFNA5-EPHB2",0.125384970834821,0.0856530466542091,0.431828769337708,0.161595576280012
"EFNA5-EPHB6",0.0551869496861975,0.0792201628032876,0.438381297574073,0.413530552967671
"EFNB1-EPHA4",0.0550586370383161,0.0952582334196783,0.386520117395626,0.422059743417476
"EFNB1-EPHA6",-0.01979318289696,-0.0660490900944344,0.310761751000444,0.16065260489036
"EFNB1-EPHB1",-0.0121326169598619,0.0970629503619392,0.235669552228687,0.351257139251291
"EFNB1-EPHB2",0.0824664020961333,0.0743915563081589,0.435210335467425,0.380772218300869
"EFNB1-EPHB3",0.12969036336971,0.0710192114033574,0.475405535604719,0.230051922030345
"EFNB1-EPHB4",0.210067785615613,0.0975901255935885,0.514576353365896,0.429833465447865
"EFNB1-EPHB6",0.0354612598446202,0.116565883835339,0.413404589433803,0.377053207867967
"EFNB1-ERBB2",0.122060973989663,0.18450242992929,0.480239964427756,0.490056385013056
"EFNB2-EPHA3",0.161968363714224,0.173150420351126,0.447814798160855,0.461449162076563
"EFNB2-EPHA4",0.179843636819784,0.181946990855312,0.482396789064083,0.412825618044917
"EFNB2-EPHA6",0.0283064626625477,0.0965950985298183,0.38845727328561,0.389731153291364
"EFNB2-EPHB1",0.0620943129017303,0.0600631198315378,0.345487580080034,0.221546702982943
"EFNB2-EPHB2",0.118172220235287,0.195628213423258,0.456322044128833,0.440487455992073
"EFNB2-EPHB3",0.103681393775411,0.127134052625028,0.428841519284813,0.395813934868865
"EFNB2-EPHB4",0.194647231574483,0.144239469513318,0.433506638804914,0.364364154654385
"EFNB2-EPHB6",0.0712608194775422,0.0428805037735192,0.501867924666623,0.386031095894447
"EFNB2-GRM1",0.0349621689246412,0.0325679474876356,0.430638835779279,0.393500964463986
"EFNB2-GRM5",0.0647419787306333,0.10223626927103,0.284341942261771,0.325017783988078
"EFNB2-PECAM1",0.177279498611283,0.0998520706265315,0.429459494851499,0.360753841584411
"EFNB3-EPHA4",0.221456396787068,-0.0379539633035652,0.500858997162627,0.151196025397081
"EFNB3-EPHB1",0.201037044440394,0.11333297916632,0.47235903275861,0.464548713657161
"EFNB3-EPHB2",0.129215680349795,0.179939633545909,0.46886434237406,0.437490215216815
"EFNB3-EPHB3",0.0454854615367013,0.0395194458009358,0.380190588260637,0.370245203111196
"EFNB3-EPHB4",0.032283655341937,-0.027171195081989,0.299835044778545,0.21476751916545
"EFNB3-EPHB6",0.135735083243426,-0.0055185324675116,0.536418008421875,0.347929843746369
"EGF-CAV1",0.047926387895473,0.0552365964432483,0.428513877460478,0.451069752664532
"EGF-EGFR",0.0526604839236845,0.00800359784206755,0.390084563565214,0.41182160194853
"EGF-ERBB2",0.0453877248078974,0.0885677433426681,0.517735299894237,0.508073169532425
"EGF-ERBB3",0.0965316043203343,0.121305664680277,0.529892133357146,0.360080496418644
"EGF-ERBB4",0.080257729686587,0.0270011700229756,0.464900392492684,0.456945804861663
"EGF-FSHR",0.145128552494288,0.0368748435085973,0.784079073488055,0.631690773055073
"EPO-EPOR",-0.252359785909117,0.208206478654109,0.115709695036211,0.470497734657086
"F10-F3",-0.064564191953208,-0.0818355472737639,-0.0431368995037301,-0.102089076081379
"F10-ITGAM",0.0127676042723987,-0.216922054766972,0.0714996882425462,-0.282567443714767
"F10-ITGB2",0.0757995215027395,-0.164980000046504,0.284110863952144,-0.154509378054463
"F11-GP1BA",0.187744514926751,-0.043932282947006,0.334293680384367,-0.241286758592709
"F12-CD93",-0.105576235221503,-0.15698282789349,0.00647884563361686,-0.149076571408511
"F12-GP1BA",0.166691400488491,-0.132677251628885,0.276687923114809,-0.00261719801980241
"F13A1-ITGA4",0.0392428414548317,0.0458795226943669,0.200307874048703,0.269865844423334
"F13A1-ITGA9",0.110163184644801,0.0785834487483702,0.324843519899063,0.307609928757957
"F13A1-ITGB1",0.172976027298116,0.000876408123017499,0.392172089741037,0.216924336572828
"F2-F2R",-0.113704994219593,-0.129987054710177,-0.0194650722898323,-0.075952352520412
"F2-F2RL1",-0.218443072615256,-0.0399171638369676,-0.0194566494020183,0.00698326939221467
"F2-F2RL3",0.0595669779419946,-0.00484975969611287,0.165535073606504,0.0514147781705043
"F2-GP1BA",0.176971652994942,-0.0891926701150818,0.238015206853914,-0.0142938378789053
"F2-GP1BB",-0.239807326119416,-0.180889155888417,-0.364842775127555,-0.150143714393249
"F2-GP9",0.0996895647838118,-0.0893097822842054,0.282489008891483,-0.0640344564802512
"F2-ITGA2B",0.175392939975644,-0.139847804105804,0.154133606805387,-0.0982155575194359
"F2-THBD",-0.149867038985216,-0.254274250167306,-0.102785344249227,-0.372627969454274
"F7-F3",-0.0532766672995886,-0.0959237534885359,0.00671729923979573,-0.19346770575183
"F8-LDLR",0.0563353920462656,0.0552154108592031,0.415834353388467,0.441713431216008
"F8-LRP1",0.115676583235256,0.108241332953608,0.427737356469343,0.612184465937915
"FARP2-PLXNA1",0.151248937334505,0.125707933955525,0.529791100224771,0.321554770670484
"FARP2-PLXNA2",0.16039109484832,0.112711388768963,0.521151069681493,0.408899379871836
"FARP2-PLXNA3",0.106548059499346,0.169084771155388,0.48671555931353,0.4549685671241
"FARP2-PLXNA4",0.0574963546733284,0.182432042724395,0.374876415275989,0.491572226682572
"FAT4-DCHS1",0.163928389167903,0.0873093607433048,0.511000499548817,0.341491627671301
"FBLN1-ITGB1",0.460038631832033,0.212136734726833,0.654350860764743,0.48658693751202
"FBLN2-ITGB3",0.0485556755156115,-0.0162778153208917,0.162948541122477,0.172877833643766
"FBN1-ITGA5",0.208941610855781,0.0594446780660544,0.554114528475363,0.33912220061181
"FBN1-ITGAV",0.30496931473378,0.382775631675792,0.543943479967827,0.691678736022738
"FBN1-ITGB1",0.465662906001233,0.214821828220534,0.700881596588013,0.439321014552933
"FBN1-ITGB3",0.0908805353204931,0.0272340006959945,0.288031566616569,0.233922694960741
"FBN1-ITGB6",0.0594308510264932,0.111819536312653,0.443473812567269,0.45181155788024
"FGA-CDH5",-0.155311543991208,-0.0528706541186485,0.009363053947624,0.078988354575199
"FGA-ITGA2B",0.174775098741056,-0.0243037216249528,0.122861562140783,0.0601850618284485
"FGA-ITGA5",-0.141848594816994,-0.129773905611501,-0.0737334002558642,-0.0737540622465638
"FGA-ITGAD",-0.284100184297965,0.186170013688619,-0.0887523219389827,0.238369022051297
"FGA-ITGAM",0.00609942278561683,-0.0883424405805215,-0.00362680972111385,-0.297571433688488
"FGA-ITGAV",-0.185059966259356,-0.179202799820306,-0.159737669085866,-0.199714558028026
"FGA-ITGB1",-0.293010909836382,-0.0425567520621926,-0.0786297804042088,0.173546417120631
"FGA-ITGB2",0.0692211941553632,0.186170013688619,0.244455603098762,0.238369022051297
"FGA-ITGB3",0.0752119557571426,0.0275782616327406,0.154042668848493,0.0580720778669705
"FGA-PLAUR",-0.0923244906365542,-0.0498229304201166,-0.175022470205882,-0.156775845768558
"FGB-ITGA2B",0.175442035039619,-0.0883127985264597,0.112450641500894,-0.185335358788047
"FGB-ITGA5",-0.142752847796089,-0.144227291890831,-0.115816136676332,-0.236507768164611
"FGB-ITGAM",0.0040873455120756,-0.0646909606186855,-0.0013890193402432,-0.0336714157059318
"FGB-ITGAV",-0.186884519182253,-0.15789320612002,-0.187255675749695,-0.0314382796728149
"FGB-ITGB1",-0.295057111712749,0.0366526234005498,-0.121563206673227,0.0339710649398753
"FGB-ITGB2",0.0736004136957822,-0.0431049456333455,0.219553020352093,-0.0997468825330803
"FGF10-FGFR1",0.135928542384234,0.248262119579404,0.465425750053998,0.526255965764147
"FGF10-FGFR2",0.230062118953334,0.0301328786372983,0.557917628112304,0.451769908014452
"FGF10-FGFR3",0.00287650865482904,0.0607506397124152,0.22539682973238,0.428982118756346
"FGF10-FGFR4",0.0522278183673779,0.171662121258168,0.33309909826585,0.509662020355895
"FGF11-FGFR1",0.060641776874319,0.0847867320521059,0.425507823785116,0.49972470257993
"FGF11-FGFR2",0.190606264005936,0.229539175197884,0.604416421656055,0.731961277804449
"FGF11-FGFR3",0.0969733613751658,0.0281682428996215,0.291003417235895,0.359521266499747
"FGF11-FGFR4",0.091714654570746,0.244482606913214,0.294817504671897,0.51685433538861
"FGF12-FGFR1",-0.0232529388539389,-0.0274985029695668,0.301737371444081,0.211329335701557
"FGF12-FGFR2",0.138457658614086,0.0856713342822203,0.359017507114842,0.444450633475177
"FGF12-FGFR3",0.165867603874524,-0.0485880717428345,0.326380186622319,0.0060956014507559
"FGF12-FGFR4",-0.0574760445771783,0.0817212429830287,0.0733662882070735,0.336925422170008
"FGF13-EGFR",-0.0292612052769024,0.00422173650992484,0.19467578827592,0.267613837260239
"FGF13-FGFR1",0.0401082048717997,0.053433489811105,0.309705360767429,0.328464979189127
"FGF13-FGFR2",0.239576721734639,-0.00446363018973892,0.449185663240716,0.331322272868592
"FGF13-FGFR3",0.0403259600114006,0.041609147331683,0.23549333901905,0.319822971433511
"FGF13-FGFR4",0.200210553799233,0.186991663647803,0.206360722854425,0.55189740438856
"FGF13-SCN5A",0.108759987300604,-0.0173602582463517,0.341735662810943,0.347927274231344
"FGF13-SCN8A",0.265560694701456,0.152904415806557,0.511853755804517,0.454039241060368
"FGF14-FGFR1",0.00397114015642988,0.00959880951179451,0.253871948485245,0.2516584888766
"FGF14-FGFR2",0.191167666343449,0.0569461102004203,0.399850692878932,0.117728931706017
"FGF14-FGFR3",0.150185596257884,0.0198757244637658,0.31740457064591,0.189783704736594
"FGF14-FGFR4",-0.0501993572019057,-0.16019804456393,0.0495115156688268,-0.315397887175714
"FGF18-FGFR1",0.197680071406187,0.135472939657322,0.558328162211,0.575911457494635
"FGF18-FGFR2",0.206934454538403,0.193937777147387,0.68544811252308,0.660802164964546
"FGF18-FGFR3",0.0134236302006791,0.0120943401600283,0.28847229177175,0.597574205634554
"FGF18-FGFR4",0.0414639898814555,0.0215183906066473,0.393667801382531,0.563542235156128
"FGF2-CD44",0.188093228341287,0.207540269997588,0.39812580468339,0.564224866227916
"FGF2-FGFR1",0.175554976134003,0.00251958681861283,0.42789179269192,0.409819395217757
"FGF2-FGFR2",0.215818591901506,0.195849238803217,0.519450963592269,0.550200649930884
